"","id","l1","rf","rq","tot"
"58448","W02000286 W02000287",0,1,1,2
"58449","W02000286 W02000415",0,1,1,2
"58450","W02000287 W02000415",0,1,1,2
"58451","W02000288 W02000289",0,1,1,2
"58452","W02000289 W02000297",0,1,1,2
"58453","W02000289 W02000302",0,1,1,2
"58454","W02000290 W02000291",0,1,1,2
"58455","W02000290 W02000316",0,1,1,2
"58456","W02000290 W02000319",0,1,1,2
"58457","W02000291 W02000292",0,1,1,2
"58458","W02000291 W02000293",0,1,1,2
"58459","W02000292 W02000293",0,1,1,2
"58460","W02000292 W02000294",0,1,1,2
"58461","W02000292 W02000295",0,1,1,2
"58462","W02000292 W02000296",0,1,1,2
"58463","W02000292 W02000297",0,1,1,2
"58464","W02000292 W02000298",0,1,1,2
"58465","W02000292 W02000300",0,1,1,2
"58466","W02000292 W02000301",0,1,1,2
"58467","W02000293 W02000294",0,1,1,2
"58468","W02000293 W02000296",0,1,1,2
"58469","W02000293 W02000297",0,1,1,2
"58470","W02000293 W02000298",0,1,1,2
"58471","W02000293 W02000300",0,1,1,2
"58472","W02000293 W02000301",0,1,1,2
"58473","W02000294 W02000295",0,1,1,2
"58474","W02000294 W02000296",0,1,1,2
"58475","W02000294 W02000297",0,1,1,2
"58476","W02000294 W02000298",0,1,1,2
"58477","W02000294 W02000299",0,1,1,2
"58478","W02000294 W02000300",0,1,1,2
"58479","W02000294 W02000301",0,1,1,2
"58480","W02000295 W02000296",0,1,1,2
"58481","W02000295 W02000298",0,1,1,2
"58482","W02000295 W02000299",0,1,1,2
"58483","W02000295 W02000300",0,1,1,2
"58484","W02000295 W02000322",0,1,1,2
"58485","W02000296 W02000297",0,1,1,2
"58486","W02000296 W02000298",0,1,1,2
"58487","W02000296 W02000299",0,1,1,2
"58488","W02000296 W02000300",0,1,1,2
"58489","W02000296 W02000301",0,1,1,2
"58490","W02000296 W02000302",0,1,1,2
"58491","W02000297 W02000298",0,1,1,2
"58492","W02000297 W02000300",0,1,1,2
"58493","W02000297 W02000301",0,1,1,2
"58494","W02000297 W02000302",0,1,1,2
"58495","W02000298 W02000299",0,1,1,2
"58496","W02000298 W02000300",0,1,1,2
"58497","W02000298 W02000301",0,1,1,2
"58498","W02000298 W02000302",0,1,1,2
"58499","W02000299 W02000300",0,1,1,2
"58500","W02000299 W02000303",0,1,1,2
"58501","W02000299 W02000322",0,1,1,2
"58502","W02000300 W02000301",0,1,1,2
"58503","W02000300 W02000302",0,1,1,2
"58504","W02000300 W02000303",0,1,1,2
"58505","W02000300 W02000304",0,1,1,2
"58506","W02000301 W02000302",0,1,1,2
"58507","W02000303 W02000304",0,1,1,2
"58508","W02000303 W02000305",0,1,1,2
"58509","W02000303 W02000306",0,1,1,2
"58510","W02000304 W02000309",0,1,1,2
"58511","W02000304 W02000310",0,1,1,2
"58512","W02000305 W02000306",0,1,1,2
"58513","W02000305 W02000355",0,1,1,2
"58514","W02000305 W02000362",0,1,1,2
"58515","W02000306 W02000310",0,1,1,2
"58516","W02000306 W02000334",0,1,1,2
"58517","W02000306 W02000349",0,1,1,2
"58518","W02000306 W02000355",0,1,1,2
"58519","W02000306 W02000362",0,1,1,2
"58520","W02000307 W02000308",0,1,1,2
"58521","W02000307 W02000311",0,1,1,2
"58522","W02000307 W02000312",0,1,1,2
"58523","W02000307 W02000313",0,1,1,2
"58524","W02000308 W02000309",0,1,1,2
"58525","W02000308 W02000311",0,1,1,2
"58526","W02000308 W02000312",0,1,1,2
"58527","W02000308 W02000313",0,1,1,2
"58528","W02000309 W02000310",0,1,1,2
"58529","W02000309 W02000311",0,1,1,2
"58530","W02000309 W02000312",0,1,1,2
"58531","W02000309 W02000313",0,1,1,2
"58532","W02000310 W02000311",0,1,1,2
"58533","W02000311 W02000312",0,1,1,2
"58534","W02000311 W02000313",0,1,1,2
"58535","W02000311 W02000368",0,1,1,2
"58536","W02000312 W02000313",0,1,1,2
"58537","W02000313 W02000367",0,1,1,2
"58538","W02000313 W02000368",0,1,1,2
"58539","W02000313 W02000370",0,1,1,2
"58540","W02000314 W02000315",0,1,1,2
"58541","W02000314 W02000316",0,1,1,2
"58542","W02000314 W02000317",0,1,1,2
"58543","W02000314 W02000318",0,1,1,2
"58544","W02000314 W02000319",0,1,1,2
"58545","W02000314 W02000320",0,1,1,2
"58546","W02000315 W02000317",0,1,1,2
"58547","W02000315 W02000318",0,1,1,2
"58548","W02000315 W02000320",0,1,1,2
"58549","W02000316 W02000317",0,1,1,2
"58550","W02000316 W02000319",0,1,1,2
"58551","W02000316 W02000320",0,1,1,2
"58552","W02000317 W02000318",0,1,1,2
"58553","W02000317 W02000319",0,1,1,2
"58554","W02000317 W02000320",0,1,1,2
"58555","W02000318 W02000320",0,1,1,2
"58556","W02000318 W02000321",0,1,1,2
"58557","W02000319 W02000320",0,1,1,2
"58558","W02000320 W02000321",0,1,1,2
"58559","W02000321 W02000322",0,1,1,2
"58560","W02000321 W02000324",0,1,1,2
"58561","W02000323 W02000324",0,1,1,2
"58562","W02000324 W02000325",0,1,1,2
"58563","W02000324 W02000326",0,1,1,2
"58564","W02000325 W02000326",0,1,1,2
"58565","W02000325 W02000327",0,1,1,2
"58566","W02000325 W02000328",0,1,1,2
"58567","W02000326 W02000327",0,1,1,2
"58568","W02000326 W02000328",0,1,1,2
"58569","W02000326 W02000329",0,1,1,2
"58570","W02000326 W02000331",0,1,1,2
"58571","W02000327 W02000328",0,1,1,2
"58572","W02000327 W02000329",0,1,1,2
"58573","W02000327 W02000330",0,1,1,2
"58574","W02000327 W02000331",0,1,1,2
"58575","W02000328 W02000329",0,1,1,2
"58576","W02000328 W02000330",0,1,1,2
"58577","W02000328 W02000331",0,1,1,2
"58578","W02000328 W02000332",0,1,1,2
"58579","W02000328 W02000333",0,1,1,2
"58580","W02000329 W02000330",0,1,1,2
"58581","W02000329 W02000332",0,1,1,2
"58582","W02000329 W02000333",0,1,1,2
"58583","W02000329 W02000334",0,1,1,2
"58584","W02000329 W02000335",0,1,1,2
"58585","W02000330 W02000331",0,1,1,2
"58586","W02000330 W02000332",0,1,1,2
"58587","W02000330 W02000333",0,1,1,2
"58588","W02000330 W02000334",0,1,1,2
"58589","W02000330 W02000335",0,1,1,2
"58590","W02000331 W02000332",0,1,1,2
"58591","W02000331 W02000333",0,1,1,2
"58592","W02000331 W02000334",0,1,1,2
"58593","W02000331 W02000335",0,1,1,2
"58594","W02000332 W02000333",0,1,1,2
"58595","W02000332 W02000334",0,1,1,2
"58596","W02000332 W02000335",0,1,1,2
"58597","W02000332 W02000348",0,1,1,2
"58598","W02000332 W02000349",0,1,1,2
"58599","W02000333 W02000334",0,1,1,2
"58600","W02000333 W02000335",0,1,1,2
"58601","W02000333 W02000348",0,1,1,2
"58602","W02000333 W02000349",0,1,1,2
"58603","W02000334 W02000335",0,1,1,2
"58604","W02000334 W02000348",0,1,1,2
"58605","W02000335 W02000347",0,1,1,2
"58606","W02000335 W02000348",0,1,1,2
"58607","W02000335 W02000349",0,1,1,2
"58608","W02000335 W02000351",0,1,1,2
"58609","W02000335 W02000352",0,1,1,2
"58610","W02000335 W02000353",0,1,1,2
"58611","W02000336 W02000337",0,1,1,2
"58612","W02000336 W02000338",0,1,1,2
"58613","W02000337 W02000338",0,1,1,2
"58614","W02000342 W02000343",0,1,1,2
"58615","W02000344 W02000345",0,1,1,2
"58616","W02000345 W02000346",0,1,1,2
"58617","W02000347 W02000348",0,1,1,2
"58618","W02000347 W02000349",0,1,1,2
"58619","W02000347 W02000351",0,1,1,2
"58620","W02000347 W02000352",0,1,1,2
"58621","W02000347 W02000353",0,1,1,2
"58622","W02000347 W02000354",0,1,1,2
"58623","W02000347 W02000356",0,1,1,2
"58624","W02000347 W02000357",0,1,1,2
"58625","W02000347 W02000358",0,1,1,2
"58626","W02000347 W02000359",0,1,1,2
"58627","W02000347 W02000360",0,1,1,2
"58628","W02000347 W02000361",0,1,1,2
"58629","W02000347 W02000364",0,1,1,2
"58630","W02000348 W02000349",0,1,1,2
"58631","W02000348 W02000351",0,1,1,2
"58632","W02000348 W02000352",0,1,1,2
"58633","W02000348 W02000353",0,1,1,2
"58634","W02000348 W02000354",0,1,1,2
"58635","W02000348 W02000355",0,1,1,2
"58636","W02000348 W02000357",0,1,1,2
"58637","W02000348 W02000358",0,1,1,2
"58638","W02000348 W02000359",0,1,1,2
"58639","W02000348 W02000360",0,1,1,2
"58640","W02000348 W02000363",0,1,1,2
"58641","W02000348 W02000364",0,1,1,2
"58642","W02000349 W02000351",0,1,1,2
"58643","W02000349 W02000352",0,1,1,2
"58644","W02000349 W02000353",0,1,1,2
"58645","W02000349 W02000355",0,1,1,2
"58646","W02000349 W02000357",0,1,1,2
"58647","W02000349 W02000358",0,1,1,2
"58648","W02000349 W02000359",0,1,1,2
"58649","W02000349 W02000360",0,1,1,2
"58650","W02000349 W02000362",0,1,1,2
"58651","W02000349 W02000363",0,1,1,2
"58652","W02000349 W02000364",0,1,1,2
"58653","W02000350 W02000354",0,1,1,2
"58654","W02000350 W02000356",0,1,1,2
"58655","W02000350 W02000361",0,1,1,2
"58656","W02000351 W02000352",0,1,1,2
"58657","W02000351 W02000353",0,1,1,2
"58658","W02000351 W02000354",0,1,1,2
"58659","W02000351 W02000356",0,1,1,2
"58660","W02000351 W02000357",0,1,1,2
"58661","W02000351 W02000358",0,1,1,2
"58662","W02000351 W02000359",0,1,1,2
"58663","W02000351 W02000360",0,1,1,2
"58664","W02000351 W02000361",0,1,1,2
"58665","W02000351 W02000363",0,1,1,2
"58666","W02000351 W02000364",0,1,1,2
"58667","W02000352 W02000353",0,1,1,2
"58668","W02000352 W02000354",0,1,1,2
"58669","W02000352 W02000355",0,1,1,2
"58670","W02000352 W02000356",0,1,1,2
"58671","W02000352 W02000357",0,1,1,2
"58672","W02000352 W02000358",0,1,1,2
"58673","W02000352 W02000359",0,1,1,2
"58674","W02000352 W02000360",0,1,1,2
"58675","W02000352 W02000361",0,1,1,2
"58676","W02000352 W02000362",0,1,1,2
"58677","W02000352 W02000363",0,1,1,2
"58678","W02000352 W02000364",0,1,1,2
"58679","W02000352 W02000365",0,1,1,2
"58680","W02000353 W02000354",0,1,1,2
"58681","W02000353 W02000356",0,1,1,2
"58682","W02000353 W02000357",0,1,1,2
"58683","W02000353 W02000358",0,1,1,2
"58684","W02000353 W02000359",0,1,1,2
"58685","W02000353 W02000360",0,1,1,2
"58686","W02000353 W02000361",0,1,1,2
"58687","W02000353 W02000363",0,1,1,2
"58688","W02000353 W02000364",0,1,1,2
"58689","W02000353 W02000365",0,1,1,2
"58690","W02000354 W02000356",0,1,1,2
"58691","W02000354 W02000357",0,1,1,2
"58692","W02000354 W02000358",0,1,1,2
"58693","W02000354 W02000359",0,1,1,2
"58694","W02000354 W02000360",0,1,1,2
"58695","W02000354 W02000361",0,1,1,2
"58696","W02000354 W02000364",0,1,1,2
"58697","W02000355 W02000358",0,1,1,2
"58698","W02000355 W02000360",0,1,1,2
"58699","W02000355 W02000362",0,1,1,2
"58700","W02000355 W02000363",0,1,1,2
"58701","W02000355 W02000364",0,1,1,2
"58702","W02000355 W02000365",0,1,1,2
"58703","W02000356 W02000357",0,1,1,2
"58704","W02000356 W02000359",0,1,1,2
"58705","W02000356 W02000361",0,1,1,2
"58706","W02000356 W02000364",0,1,1,2
"58707","W02000357 W02000358",0,1,1,2
"58708","W02000357 W02000359",0,1,1,2
"58709","W02000357 W02000360",0,1,1,2
"58710","W02000357 W02000361",0,1,1,2
"58711","W02000357 W02000363",0,1,1,2
"58712","W02000357 W02000364",0,1,1,2
"58713","W02000357 W02000365",0,1,1,2
"58714","W02000358 W02000359",0,1,1,2
"58715","W02000358 W02000360",0,1,1,2
"58716","W02000358 W02000361",0,1,1,2
"58717","W02000358 W02000362",0,1,1,2
"58718","W02000358 W02000363",0,1,1,2
"58719","W02000358 W02000364",0,1,1,2
"58720","W02000358 W02000365",0,1,1,2
"58721","W02000359 W02000360",0,1,1,2
"58722","W02000359 W02000361",0,1,1,2
"58723","W02000359 W02000363",0,1,1,2
"58724","W02000359 W02000364",0,1,1,2
"58725","W02000359 W02000365",0,1,1,2
"58726","W02000360 W02000361",0,1,1,2
"58727","W02000360 W02000362",0,1,1,2
"58728","W02000360 W02000363",0,1,1,2
"58729","W02000360 W02000364",0,1,1,2
"58730","W02000360 W02000365",0,1,1,2
"58731","W02000361 W02000363",0,1,1,2
"58732","W02000361 W02000364",0,1,1,2
"58733","W02000361 W02000365",0,1,1,2
"58734","W02000362 W02000363",0,1,1,2
"58735","W02000362 W02000364",0,1,1,2
"58736","W02000362 W02000365",0,1,1,2
"58737","W02000362 W02000366",0,1,1,2
"58738","W02000363 W02000364",0,1,1,2
"58739","W02000363 W02000365",0,1,1,2
"58740","W02000363 W02000366",0,1,1,2
"58741","W02000364 W02000365",0,1,1,2
"58742","W02000365 W02000366",0,1,1,2
"58743","W02000366 W02000373",0,1,1,2
"58744","W02000366 W02000377",0,1,1,2
"58745","W02000366 W02000379",0,1,1,2
"58746","W02000367 W02000368",0,1,1,2
"58747","W02000367 W02000369",0,1,1,2
"58748","W02000367 W02000370",0,1,1,2
"58749","W02000367 W02000371",0,1,1,2
"58750","W02000367 W02000373",0,1,1,2
"58751","W02000367 W02000374",0,1,1,2
"58752","W02000367 W02000375",0,1,1,2
"58753","W02000367 W02000376",0,1,1,2
"58754","W02000367 W02000378",0,1,1,2
"58755","W02000367 W02000383",0,1,1,2
"58756","W02000367 W02000384",0,1,1,2
"58757","W02000367 W02000385",0,1,1,2
"58758","W02000367 W02000386",0,1,1,2
"58759","W02000367 W02000387",0,1,1,2
"58760","W02000367 W02000389",0,1,1,2
"58761","W02000367 W02000390",0,1,1,2
"58762","W02000367 W02000391",0,1,1,2
"58763","W02000367 W02000394",0,1,1,2
"58764","W02000367 W02000396",0,1,1,2
"58765","W02000368 W02000369",0,1,1,2
"58766","W02000368 W02000370",0,1,1,2
"58767","W02000368 W02000371",0,1,1,2
"58768","W02000368 W02000372",0,1,1,2
"58769","W02000368 W02000374",0,1,1,2
"58770","W02000368 W02000375",0,1,1,2
"58771","W02000368 W02000376",0,1,1,2
"58772","W02000368 W02000378",0,1,1,2
"58773","W02000368 W02000383",0,1,1,2
"58774","W02000368 W02000384",0,1,1,2
"58775","W02000368 W02000385",0,1,1,2
"58776","W02000368 W02000386",0,1,1,2
"58777","W02000368 W02000387",0,1,1,2
"58778","W02000368 W02000389",0,1,1,2
"58779","W02000368 W02000390",0,1,1,2
"58780","W02000368 W02000391",0,1,1,2
"58781","W02000368 W02000394",0,1,1,2
"58782","W02000369 W02000371",0,1,1,2
"58783","W02000369 W02000373",0,1,1,2
"58784","W02000369 W02000374",0,1,1,2
"58785","W02000369 W02000375",0,1,1,2
"58786","W02000369 W02000377",0,1,1,2
"58787","W02000369 W02000378",0,1,1,2
"58788","W02000369 W02000379",0,1,1,2
"58789","W02000369 W02000381",0,1,1,2
"58790","W02000369 W02000382",0,1,1,2
"58791","W02000369 W02000383",0,1,1,2
"58792","W02000369 W02000384",0,1,1,2
"58793","W02000369 W02000385",0,1,1,2
"58794","W02000369 W02000387",0,1,1,2
"58795","W02000369 W02000388",0,1,1,2
"58796","W02000369 W02000390",0,1,1,2
"58797","W02000369 W02000395",0,1,1,2
"58798","W02000369 W02000396",0,1,1,2
"58799","W02000370 W02000371",0,1,1,2
"58800","W02000370 W02000372",0,1,1,2
"58801","W02000370 W02000375",0,1,1,2
"58802","W02000370 W02000376",0,1,1,2
"58803","W02000370 W02000378",0,1,1,2
"58804","W02000370 W02000384",0,1,1,2
"58805","W02000370 W02000385",0,1,1,2
"58806","W02000370 W02000386",0,1,1,2
"58807","W02000370 W02000387",0,1,1,2
"58808","W02000370 W02000389",0,1,1,2
"58809","W02000370 W02000391",0,1,1,2
"58810","W02000370 W02000392",0,1,1,2
"58811","W02000370 W02000394",0,1,1,2
"58812","W02000370 W02000396",0,1,1,2
"58813","W02000370 W02000397",0,1,1,2
"58814","W02000371 W02000372",0,1,1,2
"58815","W02000371 W02000373",0,1,1,2
"58816","W02000371 W02000374",0,1,1,2
"58817","W02000371 W02000375",0,1,1,2
"58818","W02000371 W02000376",0,1,1,2
"58819","W02000371 W02000378",0,1,1,2
"58820","W02000371 W02000381",0,1,1,2
"58821","W02000371 W02000383",0,1,1,2
"58822","W02000371 W02000384",0,1,1,2
"58823","W02000371 W02000385",0,1,1,2
"58824","W02000371 W02000386",0,1,1,2
"58825","W02000371 W02000387",0,1,1,2
"58826","W02000371 W02000389",0,1,1,2
"58827","W02000371 W02000390",0,1,1,2
"58828","W02000371 W02000391",0,1,1,2
"58829","W02000371 W02000392",0,1,1,2
"58830","W02000371 W02000394",0,1,1,2
"58831","W02000371 W02000395",0,1,1,2
"58832","W02000371 W02000396",0,1,1,2
"58833","W02000371 W02000398",0,1,1,2
"58834","W02000371 W02000399",0,1,1,2
"58835","W02000371 W02000400",0,1,1,2
"58836","W02000372 W02000376",0,1,1,2
"58837","W02000372 W02000378",0,1,1,2
"58838","W02000372 W02000380",0,1,1,2
"58839","W02000372 W02000384",0,1,1,2
"58840","W02000372 W02000386",0,1,1,2
"58841","W02000372 W02000387",0,1,1,2
"58842","W02000372 W02000389",0,1,1,2
"58843","W02000372 W02000392",0,1,1,2
"58844","W02000372 W02000393",0,1,1,2
"58845","W02000372 W02000397",0,1,1,2
"58846","W02000373 W02000374",0,1,1,2
"58847","W02000373 W02000375",0,1,1,2
"58848","W02000373 W02000377",0,1,1,2
"58849","W02000373 W02000379",0,1,1,2
"58850","W02000373 W02000381",0,1,1,2
"58851","W02000373 W02000382",0,1,1,2
"58852","W02000373 W02000383",0,1,1,2
"58853","W02000373 W02000385",0,1,1,2
"58854","W02000373 W02000388",0,1,1,2
"58855","W02000373 W02000390",0,1,1,2
"58856","W02000373 W02000395",0,1,1,2
"58857","W02000373 W02000396",0,1,1,2
"58858","W02000373 W02000403",0,1,1,2
"58859","W02000374 W02000375",0,1,1,2
"58860","W02000374 W02000376",0,1,1,2
"58861","W02000374 W02000377",0,1,1,2
"58862","W02000374 W02000378",0,1,1,2
"58863","W02000374 W02000382",0,1,1,2
"58864","W02000374 W02000383",0,1,1,2
"58865","W02000374 W02000384",0,1,1,2
"58866","W02000374 W02000385",0,1,1,2
"58867","W02000374 W02000386",0,1,1,2
"58868","W02000374 W02000387",0,1,1,2
"58869","W02000374 W02000388",0,1,1,2
"58870","W02000374 W02000389",0,1,1,2
"58871","W02000374 W02000390",0,1,1,2
"58872","W02000374 W02000391",0,1,1,2
"58873","W02000374 W02000394",0,1,1,2
"58874","W02000374 W02000395",0,1,1,2
"58875","W02000374 W02000396",0,1,1,2
"58876","W02000374 W02000398",0,1,1,2
"58877","W02000374 W02000399",0,1,1,2
"58878","W02000374 W02000400",0,1,1,2
"58879","W02000374 W02000402",0,1,1,2
"58880","W02000374 W02000403",0,1,1,2
"58881","W02000374 W02000404",0,1,1,2
"58882","W02000375 W02000377",0,1,1,2
"58883","W02000375 W02000378",0,1,1,2
"58884","W02000375 W02000379",0,1,1,2
"58885","W02000375 W02000381",0,1,1,2
"58886","W02000375 W02000382",0,1,1,2
"58887","W02000375 W02000383",0,1,1,2
"58888","W02000375 W02000384",0,1,1,2
"58889","W02000375 W02000385",0,1,1,2
"58890","W02000375 W02000387",0,1,1,2
"58891","W02000375 W02000388",0,1,1,2
"58892","W02000375 W02000390",0,1,1,2
"58893","W02000375 W02000391",0,1,1,2
"58894","W02000375 W02000394",0,1,1,2
"58895","W02000375 W02000395",0,1,1,2
"58896","W02000375 W02000396",0,1,1,2
"58897","W02000375 W02000398",0,1,1,2
"58898","W02000375 W02000399",0,1,1,2
"58899","W02000375 W02000402",0,1,1,2
"58900","W02000375 W02000403",0,1,1,2
"58901","W02000375 W02000404",0,1,1,2
"58902","W02000376 W02000378",0,1,1,2
"58903","W02000376 W02000380",0,1,1,2
"58904","W02000376 W02000384",0,1,1,2
"58905","W02000376 W02000385",0,1,1,2
"58906","W02000376 W02000386",0,1,1,2
"58907","W02000376 W02000387",0,1,1,2
"58908","W02000376 W02000389",0,1,1,2
"58909","W02000376 W02000391",0,1,1,2
"58910","W02000376 W02000392",0,1,1,2
"58911","W02000376 W02000393",0,1,1,2
"58912","W02000376 W02000394",0,1,1,2
"58913","W02000376 W02000397",0,1,1,2
"58914","W02000376 W02000400",0,1,1,2
"58915","W02000376 W02000401",0,1,1,2
"58916","W02000376 W02000405",0,1,1,2
"58917","W02000376 W02000406",0,1,1,2
"58918","W02000376 W02000407",0,1,1,2
"58919","W02000377 W02000379",0,1,1,2
"58920","W02000377 W02000381",0,1,1,2
"58921","W02000377 W02000382",0,1,1,2
"58922","W02000377 W02000383",0,1,1,2
"58923","W02000377 W02000388",0,1,1,2
"58924","W02000378 W02000383",0,1,1,2
"58925","W02000378 W02000384",0,1,1,2
"58926","W02000378 W02000385",0,1,1,2
"58927","W02000378 W02000386",0,1,1,2
"58928","W02000378 W02000387",0,1,1,2
"58929","W02000378 W02000389",0,1,1,2
"58930","W02000378 W02000390",0,1,1,2
"58931","W02000378 W02000391",0,1,1,2
"58932","W02000378 W02000392",0,1,1,2
"58933","W02000378 W02000394",0,1,1,2
"58934","W02000378 W02000395",0,1,1,2
"58935","W02000378 W02000396",0,1,1,2
"58936","W02000378 W02000397",0,1,1,2
"58937","W02000378 W02000398",0,1,1,2
"58938","W02000378 W02000399",0,1,1,2
"58939","W02000378 W02000400",0,1,1,2
"58940","W02000378 W02000406",0,1,1,2
"58941","W02000378 W02000408",0,1,1,2
"58942","W02000379 W02000381",0,1,1,2
"58943","W02000379 W02000382",0,1,1,2
"58944","W02000379 W02000388",0,1,1,2
"58945","W02000379 W02000390",0,1,1,2
"58946","W02000379 W02000395",0,1,1,2
"58947","W02000379 W02000403",0,1,1,2
"58948","W02000380 W02000393",0,1,1,2
"58949","W02000381 W02000382",0,1,1,2
"58950","W02000381 W02000383",0,1,1,2
"58951","W02000381 W02000384",0,1,1,2
"58952","W02000381 W02000385",0,1,1,2
"58953","W02000381 W02000388",0,1,1,2
"58954","W02000381 W02000390",0,1,1,2
"58955","W02000381 W02000391",0,1,1,2
"58956","W02000381 W02000394",0,1,1,2
"58957","W02000381 W02000395",0,1,1,2
"58958","W02000381 W02000396",0,1,1,2
"58959","W02000381 W02000398",0,1,1,2
"58960","W02000381 W02000399",0,1,1,2
"58961","W02000381 W02000402",0,1,1,2
"58962","W02000381 W02000403",0,1,1,2
"58963","W02000381 W02000404",0,1,1,2
"58964","W02000382 W02000383",0,1,1,2
"58965","W02000382 W02000385",0,1,1,2
"58966","W02000382 W02000388",0,1,1,2
"58967","W02000382 W02000390",0,1,1,2
"58968","W02000382 W02000395",0,1,1,2
"58969","W02000382 W02000396",0,1,1,2
"58970","W02000382 W02000399",0,1,1,2
"58971","W02000382 W02000402",0,1,1,2
"58972","W02000382 W02000403",0,1,1,2
"58973","W02000382 W02000404",0,1,1,2
"58974","W02000383 W02000384",0,1,1,2
"58975","W02000383 W02000385",0,1,1,2
"58976","W02000383 W02000386",0,1,1,2
"58977","W02000383 W02000387",0,1,1,2
"58978","W02000383 W02000388",0,1,1,2
"58979","W02000383 W02000389",0,1,1,2
"58980","W02000383 W02000390",0,1,1,2
"58981","W02000383 W02000391",0,1,1,2
"58982","W02000383 W02000394",0,1,1,2
"58983","W02000383 W02000395",0,1,1,2
"58984","W02000383 W02000396",0,1,1,2
"58985","W02000383 W02000398",0,1,1,2
"58986","W02000383 W02000399",0,1,1,2
"58987","W02000383 W02000400",0,1,1,2
"58988","W02000383 W02000402",0,1,1,2
"58989","W02000383 W02000403",0,1,1,2
"58990","W02000383 W02000404",0,1,1,2
"58991","W02000383 W02000408",0,1,1,2
"58992","W02000384 W02000385",0,1,1,2
"58993","W02000384 W02000386",0,1,1,2
"58994","W02000384 W02000387",0,1,1,2
"58995","W02000384 W02000388",0,1,1,2
"58996","W02000384 W02000389",0,1,1,2
"58997","W02000384 W02000390",0,1,1,2
